day,month,year,Cleaned_Tweets,Retweets,Likes
5,7,2022,The 3am oil is being burned to get this out.,289,6725
5,7,2022,I knew it,1872,61832
5,7,2022,Good,473,12117
5,7,2022,"His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well",159,3085
6,7,2022,"Moon brought us together in â69,Mars can do that in the future",7228,144907
6,7,2022,"Highly recommend Revolutions by Mike Duncan, especially Season 10",3986,37382
6,7,2022,"The world is actually vastly better than Orwell imagined, but there is also vastly more surveillance",2623,43060
6,7,2022,Troubling â,1908,21043
6,7,2022,Supporting Doge wherever possible,2027,10498
6,7,2022,"Without a common goal, humanity will fight itself",9428,143317
6,7,2022,Zip around Vegas super fast with Teslas in tunnels,775,13397
6,7,2022,Can you say more about this: ââ pressures that the government may have placed on Twitter ââ,4213,37460
6,7,2022,Humanity will reach Mars in your lifetime,46919,585049
6,7,2022,Flatulence Earther,5975,102240
6,7,2022,Maybe later this year,150,3251
6,7,2022,"Structural pack is the right overall architecture from a physics standpoint, but it is still far from optimized",630,12105
6,7,2022,Exactly,173,3473
7,7,2022,That is indeed the real question,513,10136
7,7,2022,I had same great experience from Tokyo to Osaka,343,7131
7,7,2022,China amp Japan have awesome trains. Took bullet train from Beijing to Xiâan to see Terracotta Army of .,990,22929
7,7,2022,Super fired up for future product development with our awesome Tesla team Such an honor to work with them.,7651,138193
7,7,2022,"Also, being ruggedized for relentless salt spray amp extreme winds amp storms in deep ocean is not easy",239,4819
7,7,2022,"No, itâs dual, high performance terminals, which are important for maintaining the connection in choppy seas amp heavy storms.Still obv premium pricing, but way cheaper amp faster than alternatives.SpaceX was paying 150k/month for a much worse connection to our ships",554,10884
7,7,2022,"A flying, electric boat would be sickkk",434,9023
7,7,2022,Starlink for boats,7969,103667
7,7,2022,Not bad It is high time that the future looked like the future.Same goes for fashion.,381,7779
7,7,2022,"Maybe with an optional solar power canopy that extends both sides of the van, tripling roof area",530,10235
7,7,2022,Exactly,111,2663
7,7,2022,Maybe Tesla should make a highly configurable Robovan for people amp cargo,6573,121091
7,7,2022,"Far too many people are under the illusion that Earth is overpopulated, even though birth rate trends are so obviously headed to population collapse",3284,28526
7,7,2022,I hope you have big families and congrats to those who already do,16793,262562
7,7,2022,Population of Mars is still zero people,17898,306380
7,7,2022,"Mark my words, they are sadly true",3783,78213
7,7,2022,Doing my best to help the underpopulation crisis. A collapsing birth rate is the biggest danger civilization faces by far.,24897,267786
7,7,2022,"âWait A Minute, Doc. Are You Telling Me You Built A Time Machine...Out Of A DeLoreanâ â Back to the Future",223,3825
7,7,2022,"Pretty much. A van would have more roof height, so you could stand or sit under it for shade.",257,5111
8,7,2022,"Future wars are all about the drones. Human crews of planes or tanks have no chance.One exception: a purely analog, human-controlled vehicle is far more resilient to EMF weapons.",3154,39198
8,7,2022,Whoever controls the teleprompter is the real President,8688,61353
8,7,2022,"We know so little today. I want to know the meaning of life or whatever the right question is to ask, as Douglas Adams would put it. Wait â are you guys related",355,5888
8,7,2022,But sponges amp starfish obv can,305,5103
8,7,2022,"Consciousness can understand the nature of the Universe. Clams, not so much.",383,6629
8,7,2022,"Kids are worth it if at all possible. Iâm planning to increase childcare benefits at my companies significantly.Hopefully, other companies do same.Also, Musk Foundation plans to donate directly to families.Hopefully, details to be announced next month.",1192,10882
8,7,2022,"Agreed, this needs to be addressed",156,3305
8,7,2022,The world has gone mad,781,9246
8,7,2022,Terrible news,1844,52992
8,7,2022,Great,421,13694
8,7,2022,Interesting. Who is behind the bot attack,460,6485
11,7,2022,Mimic  Dark Moon  Stars of Ruin,634,15258
11,7,2022,"Cryogenic fuel is an added challenge, as it evaporates to create fuel-air explosion risk in a partially oxygen atmosphere like Earth.That said, we have a lot of sensors to detect this. More later.",460,9372
11,7,2022,"Yeah, actually not good. Team is assessing damage.",1932,55667
11,7,2022,  â v1.05,290,5508
11,7,2022,Absolutely,935,22423
11,7,2022,Hello,858,10984
11,7,2022,"Good chance youâre experiencing at least mild acid reflux at night, affecting quality sleep without consciousness awareness",1111,44135
11,7,2022,Children are essential to the future,1581,23688
11,7,2022,"For improved quality of sleep, raise head of your bed by about 3â or 5cm and donât eat 3 hours before bedtime",30294,371991
11,7,2022,These polar launches will enable complete coverage of Earth where approved by local government,4802,55874
11,7,2022,Chuckmate,8189,186802
11,7,2022,Problematic,201,3896
12,7,2022,Lmaooo,2575,94090
12,7,2022,Oh the irony lol,12992,226832
12,7,2022,No problem to recycle the 4680 pack. Just think of any battery pack as super high grade ore â it is always better to start with high grade ore than low grade,672,12070
12,7,2022,But Fifth Element was great,207,4836
12,7,2022,Base of the vehicle seems ok by flashlight. I was just out there about an hour ago. We shut down the pad for the night for safety. Will know more in the morning.,551,11621
12,7,2022,"Cool, congrats Now the simulators will have to spend more money on rendering.",1563,41361
12,7,2022,"Rereading The Life of Greece by Durant. In recent months, read American Caesar, Masters of Doom, Not Much of an Engineer, Wages of Destruction and Storm of Steel. Not much book fiction lately. Video games seem to have better stories these days.",418,5461
12,7,2022,YouTube keeps playing me the same annoying scam ads every time I use it. The algorithm is convinced that I can âmake money through Audibleâ â,649,10347
12,7,2022,And too many little red or green LED indicators,233,7867
12,7,2022,I do recommend a lot of books,101,1926
12,7,2022,Not true,9950,258135
12,7,2022,Teslaâs automatic cabin overheat protection should make a real difference with record heatwaves.Ability to adjust activation temperature coming with next software release.,4983,79865
12,7,2022,"Yeah, but too much drama. Do we really want a bull in a china shop situation every single dayAlso, I think the legal maximum age for start of Presidential term should be 69.",957,19106
12,7,2022,"I donât hate the man, but itâs time for Trump to hang up his hat amp sail into the sunset.Dems should also call off the attack â donât make it so that Trumpâs only way to survive is to regain the Presidency.",2872,33898
12,7,2022,"Trump would be 82 at end of term, which is too old to be chief executive of anything, let alone the United States of America.If DeSantis runs against Biden in 2024, then DeSantis will easily win â he doesnât even need to campaign.",3312,33924
12,7,2022,"That is one of the things we will be doing going forward.This particular issue, however, was specific to the engine spin start test Raptor has a complex start sequence. Going forward, we wonât do a spin start test with all 33 engines at once.",335,5638
13,7,2022,  bs,3136,66747
13,7,2022,Thanks for everything you have done for Tesla It has been an honor working with you.,809,27780
13,7,2022,Absolutely. And lithium batteries are the new oil.,2216,33933
13,7,2022,"If testing goes well, as soon as next month",312,5947
13,7,2022,Cool,304,9611
13,7,2022,Gives whole new meaning to Go Pros,4695,107019
13,7,2022,Wow,2008,31374
13,7,2022,A for cinematography,54861,498241
13,7,2022,Imagine if MSNBC did that,14087,189309
13,7,2022,Join our underground movement,868,16830
13,7,2022,Starship launch site tonight,6886,114251
13,7,2022,Excited about  potential,5276,96897
13,7,2022,"Was just up in the booster propulsion section. Damage appears to be minor, but we need to inspect all the engines. Best to do this in the high bay.",1991,44411
13,7,2022,Ancient times,1249,61831
14,7,2022,"10.13 goes to internal beta tomorrow, external next week. Should handle Chuckâs complex left turn.Beta v11 hopefully end of next month, which just amounts to incorporating highway. Importance of âv11â has been reduced by all the 10.x releases. Weâre already mostly at v11.",624,8210
14,7,2022,"Most importantly, we need to delete or thermally protect remaining secondary structure, so we can remove shrouds",607,13321
15,7,2022,Progress,317,7183
15,7,2022,Weâre making progress with Steam integration. Demo probably next month.,1386,28269
15,7,2022,Itâs a flat trade,122,2984
15,7,2022,Autonomous rocket landing on autonomous ship,785,18208
15,7,2022,"Actually true. Then I suggested to the team that it didnât need to be quite so pointy, since thatâs just based on a movie joke, but everyone likes it pointy, so we kept it that way.",590,17493
15,7,2022, bagels,226,4760
15,7,2022,"If inflation calms down, we can lower prices for cars",886,14920
15,7,2022,"Tesla is to protect life on Earth,SpaceX to extend life beyond.",19932,228708
15,7,2022,Dragon launching in 2 mins,3977,50565
15,7,2022,"Mars may be a fixer upper of a planet, but it has great potential",8846,149577
15,7,2022,"Mars is, admittedly, a fixer upper of a planet",191,3784
15,7,2022,The scale is  amp anyone can visit,839,19984
15,7,2022,I wonder if there is a species in the Magellanic Clouds wondering who lives in the big galaxy they orbit,954,19532
15,7,2022,"Some small tubes amp wiring need to be nested in a bigger tube for thermal protection, kinda like conduit in a house. Engines themselves amp booster base are extremely robust. High strength stainless steel is bulletproof to a handgun at 2.5mm thickness. Booster dome is 4mm.",196,3161
15,7,2022,Electric power for booster amp ship is needed even when engines arenât running amp incremental power draw of TVC isnât too bad. We have local supercaps on each engine to deal with power spikes.,175,3466
15,7,2022,"Enabling engines to take the heat without shrouds might save over 10 tons, all things considered.Shrouds are also a risk in that fuel leaks could be contained by the shroud, forming a MOX bomb.Booster is purging all 33 engine shrouds in flight to prevent this.",236,4106
15,7,2022,"All mass necessitated by an engine design should count as engine mass, eg shrouds, TVC hydraulic power or excess purge gas.Raptors in production now have electric TVC, saving over a ton of hydraulics mass on booster.",268,4771
15,7,2022,20 to 30 years from first human landing if launch rate growth is exponential.Assumes transferring 100k each rendezvous and 1M total people needed.,547,8685
16,7,2022,Global _______,1291,27872
16,7,2022,Charlie Ergen is trying steal the 12GHz band meant for space Internet. Not cool.,357,3933
16,7,2022,Write to the  That would be great.,336,3675
16,7,2022,Cumulative tonnage to orbit this year is the right metric,202,4065
18,7,2022,Still needs a few tweaks,196,6266
18,7,2022,A classic ,89,3253
18,7,2022,"I remember the 70âs, which means Iâm definitely not spring chicken",479,12663
18,7,2022,"Arguably, we know more than nothing. âDeath amp taxes are a certaintyâ â BF.",1314,26231
18,7,2022,Also worth getting a particle counter,133,3524
18,7,2022,"Itâs on the future product list. Especially important in places like Austin, which has next-level amounts of pollen in the air.",252,4516
